column	ligand	receptor	value	count	source	target	tissue	region
B Cells|Best4+ Enterocytes	APLP2	PIGR	0.067	2	B Cells	Best4+ Enterocytes	small_intestine	HBM929.PRKH.522_reg001
B Cells|Best4+ Enterocytes	PPIA	BSG	0.016	2	B Cells	Best4+ Enterocytes	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD4	APLP2	PIGR	0.02	2	B Cells	CD4	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD4	ALCAM	CD6	0.022	2	B Cells	CD4	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	CDH1	KLRG1	0.012	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	NECTIN2	NECTIN3	0.114	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	APP	CD74	0.03	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	APP	PLXNA4	0.016	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	APLP2	PLXNA4	0.017	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	APP	SORL1	0.092	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	APP	TNFRSF21	0.035	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	APLP2	PIGR	1.076	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	APOA1	ABCA1	0.239	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	LRPAP1	SORT1	0.025	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	CCL25	ACKR4	0.005	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	CCL25	CCR9	0.106	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	LGALS3	MERTK	0.067	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	GAS6	MERTK	0.065	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	TAX1BP3	ADGRB2	0.013	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	CD160	TNFRSF14	0.009	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	ALCAM	CD6	0.029	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|CD8	PPIA	BSG	0.081	18	B Cells	CD8	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	NECTIN2	NECTIN3	0.085	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	APP	CD74	0.075	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	APP	SORL1	0.065	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	APP	TNFRSF21	0.018	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	APLP2	PIGR	1.184	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	APOA1	ABCA1	0.33	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	LRPAP1	SORT1	0.02	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	CCL25	ACKR4	0.009	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	LGALS3	MERTK	0.153	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	GAS6	MERTK	0.151	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	GAS6	AXL	0.049	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	NECTIN3	PVR	0.003	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	TAC3	TACR2	0.004	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	CD160	TNFRSF14	0.015	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	WNT2B	SFRP5	0.007	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	ALCAM	CD6	0.023	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	MST1	MST1R	0.04	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	PPIA	BSG	0.07	18	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 2	APLP2	PIGR	0.143	2	B Cells	Crypt Fibroblasts 2	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 2	PPIA	BSG	0.043	2	B Cells	Crypt Fibroblasts 2	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	NECTIN2	NECTIN3	0.047	7	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	APP	PLXNA4	0.018	7	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	APLP2	PLXNA4	0.019	7	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	APLP2	PIGR	0.184	7	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	APOA1	ABCA1	0.25	7	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	LGALS3	MERTK	0.022	7	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM929.PRKH.522_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	GAS6	MERTK	0.021	7	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM929.PRKH.522_reg001
B Cells|CyclingTA 1	NECTIN2	NECTIN3	0.024	5	B Cells	CyclingTA 1	small_intestine	HBM929.PRKH.522_reg001
B Cells|CyclingTA 1	APP	CD74	0.016	5	B Cells	CyclingTA 1	small_intestine	HBM929.PRKH.522_reg001
B Cells|CyclingTA 1	APP	SORL1	0.015	5	B Cells	CyclingTA 1	small_intestine	HBM929.PRKH.522_reg001
B Cells|CyclingTA 1	APLP2	PIGR	0.043	5	B Cells	CyclingTA 1	small_intestine	HBM929.PRKH.522_reg001
B Cells|CyclingTA 1	CD160	TNFRSF14	0.003	5	B Cells	CyclingTA 1	small_intestine	HBM929.PRKH.522_reg001
B Cells|D Cells	CDH1	KLRG1	0.019	12	B Cells	D Cells	small_intestine	HBM929.PRKH.522_reg001
B Cells|D Cells	NECTIN2	NECTIN3	0.042	12	B Cells	D Cells	small_intestine	HBM929.PRKH.522_reg001
B Cells|D Cells	APP	CD74	0.122	12	B Cells	D Cells	small_intestine	HBM929.PRKH.522_reg001
B Cells|D Cells	APP	SORL1	0.022	12	B Cells	D Cells	small_intestine	HBM929.PRKH.522_reg001
B Cells|D Cells	APLP2	PIGR	1.633	12	B Cells	D Cells	small_intestine	HBM929.PRKH.522_reg001
B Cells|D Cells	LRPAP1	SORT1	0.02	12	B Cells	D Cells	small_intestine	HBM929.PRKH.522_reg001
B Cells|D Cells	CCL25	ACKR4	0.076	12	B Cells	D Cells	small_intestine	HBM929.PRKH.522_reg001
B Cells|D Cells	LGALS3	MERTK	0.027	12	B Cells	D Cells	small_intestine	HBM929.PRKH.522_reg001
B Cells|D Cells	GAS6	MERTK	0.025	12	B Cells	D Cells	small_intestine	HBM929.PRKH.522_reg001
B Cells|D Cells	SST	SSTR2	0.011	12	B Cells	D Cells	small_intestine	HBM929.PRKH.522_reg001
B Cells|D Cells	CD160	TNFRSF14	0.02	12	B Cells	D Cells	small_intestine	HBM929.PRKH.522_reg001
B Cells|D Cells	PPIA	BSG	0.024	12	B Cells	D Cells	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	NECTIN2	NECTIN3	0.056	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	NECTIN2	TIGIT	0.049	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	NECTIN3	TIGIT	0.027	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	APP	CD74	0.16	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	APP	SORL1	0.023	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	APLP2	PIGR	0.393	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	HEBP1	FPR3	0.008	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	APOA1	ABCA1	0.22	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	LRPAP1	SORT1	0.07	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	CCL25	ACKR4	0.029	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	LGALS3	MERTK	0.019	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	GAS6	MERTK	0.018	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	GAS6	TYRO3	0.029	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	CD160	TNFRSF14	0.049	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	WNT2B	FRZB	0.022	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-CD36+ Microvascular	WNT2B	SFRP5	0.004	16	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	NECTIN2	NECTIN3	0.05	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	APP	CD74	0.027	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	APP	PLXNA4	0.116	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	APLP2	PLXNA4	0.117	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	APP	SORL1	0.015	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	APLP2	PIGR	0.896	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	APOA1	ABCA1	0.223	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	LRPAP1	SORT1	0.011	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	LGALS3	MERTK	0.019	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	GAS6	MERTK	0.018	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	GAS6	AXL	0.021	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	NECTIN3	PVR	0.016	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	CD24	SELP	0.048	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	TAC3	TACR1	0.021	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	TAC3	TACR2	0.127	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	CD160	TNFRSF14	0.021	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Endothelial-Venules	PPIA	BSG	0.033	17	B Cells	Endothelial-Venules	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterochromaffin	NECTIN2	NECTIN3	0.316	13	B Cells	Enterochromaffin	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterochromaffin	APP	CD74	0.099	13	B Cells	Enterochromaffin	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterochromaffin	APP	SORL1	0.074	13	B Cells	Enterochromaffin	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterochromaffin	APLP2	PIGR	1.198	13	B Cells	Enterochromaffin	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterochromaffin	APOA1	ABCA1	0.255	13	B Cells	Enterochromaffin	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterochromaffin	LRPAP1	SORT1	0.075	13	B Cells	Enterochromaffin	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterochromaffin	LGALS3	MERTK	0.03	13	B Cells	Enterochromaffin	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterochromaffin	GAS6	MERTK	0.028	13	B Cells	Enterochromaffin	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterochromaffin	GAS6	AXL	0.041	13	B Cells	Enterochromaffin	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterochromaffin	SST	SSTR2	0.136	13	B Cells	Enterochromaffin	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterochromaffin	CD160	TNFRSF14	0.038	13	B Cells	Enterochromaffin	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterochromaffin	WNT2B	SFRP5	0.014	13	B Cells	Enterochromaffin	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterochromaffin	PPIA	BSG	0.039	13	B Cells	Enterochromaffin	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterocytes	NECTIN2	NECTIN3	0.025	10	B Cells	Enterocytes	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterocytes	APP	CD74	0.027	10	B Cells	Enterocytes	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterocytes	APP	PLXNA4	0.014	10	B Cells	Enterocytes	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterocytes	APLP2	PLXNA4	0.015	10	B Cells	Enterocytes	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterocytes	APP	SORL1	0.015	10	B Cells	Enterocytes	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterocytes	APLP2	PIGR	0.129	10	B Cells	Enterocytes	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterocytes	APOA1	ABCA1	0.219	10	B Cells	Enterocytes	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterocytes	CD160	TNFRSF14	0.005	10	B Cells	Enterocytes	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterocytes	WNT2B	SFRP5	0.003	10	B Cells	Enterocytes	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enterocytes	PPIA	BSG	0.015	10	B Cells	Enterocytes	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enteroendocrine	APLP2	PIGR	0.14	4	B Cells	Enteroendocrine	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enteroendocrine	CD160	TNFRSF14	0.043	4	B Cells	Enteroendocrine	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enteroendocrine	WNT2B	FRZB	0.043	4	B Cells	Enteroendocrine	small_intestine	HBM929.PRKH.522_reg001
B Cells|Enteroendocrine	PPIA	BSG	0.056	4	B Cells	Enteroendocrine	small_intestine	HBM929.PRKH.522_reg001
B Cells|EnteroendocrineUn	NECTIN2	NECTIN3	0.104	5	B Cells	EnteroendocrineUn	small_intestine	HBM929.PRKH.522_reg001
B Cells|EnteroendocrineUn	APP	CD74	0.033	5	B Cells	EnteroendocrineUn	small_intestine	HBM929.PRKH.522_reg001
B Cells|EnteroendocrineUn	APP	SORL1	0.033	5	B Cells	EnteroendocrineUn	small_intestine	HBM929.PRKH.522_reg001
B Cells|EnteroendocrineUn	APLP2	PIGR	0.195	5	B Cells	EnteroendocrineUn	small_intestine	HBM929.PRKH.522_reg001
B Cells|EnteroendocrineUn	NECTIN3	PVR	0.021	5	B Cells	EnteroendocrineUn	small_intestine	HBM929.PRKH.522_reg001
B Cells|EnteroendocrineUn 1	APLP2	PIGR	0.378	2	B Cells	EnteroendocrineUn 1	small_intestine	HBM929.PRKH.522_reg001
B Cells|EnteroendocrineUn 1	PPIA	BSG	0.037	2	B Cells	EnteroendocrineUn 1	small_intestine	HBM929.PRKH.522_reg001
B Cells|Epithelial	CDH1	KLRG1	0.013	6	B Cells	Epithelial	small_intestine	HBM929.PRKH.522_reg001
B Cells|Epithelial	APP	CD74	0.036	6	B Cells	Epithelial	small_intestine	HBM929.PRKH.522_reg001
B Cells|Epithelial	APLP2	PIGR	0.128	6	B Cells	Epithelial	small_intestine	HBM929.PRKH.522_reg001
B Cells|Epithelial	CD160	TNFRSF14	0.021	6	B Cells	Epithelial	small_intestine	HBM929.PRKH.522_reg001
B Cells|Epithelial	MST1	MST1R	0.002	6	B Cells	Epithelial	small_intestine	HBM929.PRKH.522_reg001
B Cells|Epithelial	PPIA	BSG	0.016	6	B Cells	Epithelial	small_intestine	HBM929.PRKH.522_reg001
B Cells|Glia	APLP2	PIGR	0.129	1	B Cells	Glia	small_intestine	HBM929.PRKH.522_reg001
B Cells|Goblet	APP	CD74	0.014	5	B Cells	Goblet	small_intestine	HBM929.PRKH.522_reg001
