source	target	count
CD1c-positive myeloid dendritic cell	CD4-positive, alpha-beta memory T cell	121
CD1c-positive myeloid dendritic cell	CD8-positive, alpha-beta memory T cell	145
CD1c-positive myeloid dendritic cell	classical monocyte	141
CD1c-positive myeloid dendritic cell	endothelial cell	139
CD1c-positive myeloid dendritic cell	erythrocyte	36
CD1c-positive myeloid dendritic cell	hematopoietic stem cell	50
CD1c-positive myeloid dendritic cell	innate lymphoid cell	53
CD1c-positive myeloid dendritic cell	intermediate monocyte	45
CD1c-positive myeloid dendritic cell	macrophage	133
CD1c-positive myeloid dendritic cell	mature NK T cell	126
CD1c-positive myeloid dendritic cell	memory B cell	147
CD1c-positive myeloid dendritic cell	naive B cell	51
CD1c-positive myeloid dendritic cell	naive thymus-derived CD4-positive, alpha-beta T cell	105
CD1c-positive myeloid dendritic cell	naive thymus-derived CD8-positive, alpha-beta T cell	68
CD1c-positive myeloid dendritic cell	neutrophil	94
CD1c-positive myeloid dendritic cell	plasma cell	151
CD1c-positive myeloid dendritic cell	plasmacytoid dendritic cell	92
CD1c-positive myeloid dendritic cell	platelet	54
CD1c-positive myeloid dendritic cell	regulatory T cell	96
CD1c-positive myeloid dendritic cell	type I NK T cell	122
CD4-positive, alpha-beta memory T cell	CD1c-positive myeloid dendritic cell	121
CD4-positive, alpha-beta memory T cell	CD8-positive, alpha-beta memory T cell	215
CD4-positive, alpha-beta memory T cell	classical monocyte	228
CD4-positive, alpha-beta memory T cell	endothelial cell	228
CD4-positive, alpha-beta memory T cell	erythrocyte	67
CD4-positive, alpha-beta memory T cell	hematopoietic stem cell	83
CD4-positive, alpha-beta memory T cell	innate lymphoid cell	94
CD4-positive, alpha-beta memory T cell	intermediate monocyte	62
CD4-positive, alpha-beta memory T cell	macrophage	204
CD4-positive, alpha-beta memory T cell	mature NK T cell	191
CD4-positive, alpha-beta memory T cell	memory B cell	222
CD4-positive, alpha-beta memory T cell	naive B cell	79
CD4-positive, alpha-beta memory T cell	naive thymus-derived CD4-positive, alpha-beta T cell	153
CD4-positive, alpha-beta memory T cell	naive thymus-derived CD8-positive, alpha-beta T cell	109
CD4-positive, alpha-beta memory T cell	neutrophil	160
CD4-positive, alpha-beta memory T cell	plasma cell	244
CD4-positive, alpha-beta memory T cell	plasmacytoid dendritic cell	125
CD4-positive, alpha-beta memory T cell	platelet	83
CD4-positive, alpha-beta memory T cell	regulatory T cell	141
CD4-positive, alpha-beta memory T cell	type I NK T cell	168
CD8-positive, alpha-beta memory T cell	CD1c-positive myeloid dendritic cell	134
CD8-positive, alpha-beta memory T cell	CD4-positive, alpha-beta memory T cell	206
CD8-positive, alpha-beta memory T cell	classical monocyte	270
CD8-positive, alpha-beta memory T cell	endothelial cell	272
CD8-positive, alpha-beta memory T cell	erythrocyte	78
CD8-positive, alpha-beta memory T cell	hematopoietic stem cell	96
CD8-positive, alpha-beta memory T cell	innate lymphoid cell	102
CD8-positive, alpha-beta memory T cell	intermediate monocyte	68
CD8-positive, alpha-beta memory T cell	macrophage	232
CD8-positive, alpha-beta memory T cell	mature NK T cell	214
CD8-positive, alpha-beta memory T cell	memory B cell	266
CD8-positive, alpha-beta memory T cell	naive B cell	86
CD8-positive, alpha-beta memory T cell	naive thymus-derived CD4-positive, alpha-beta T cell	179
CD8-positive, alpha-beta memory T cell	naive thymus-derived CD8-positive, alpha-beta T cell	120
CD8-positive, alpha-beta memory T cell	neutrophil	187
CD8-positive, alpha-beta memory T cell	plasma cell	291
CD8-positive, alpha-beta memory T cell	plasmacytoid dendritic cell	141
CD8-positive, alpha-beta memory T cell	platelet	98
CD8-positive, alpha-beta memory T cell	regulatory T cell	165
CD8-positive, alpha-beta memory T cell	type I NK T cell	193
classical monocyte	CD1c-positive myeloid dendritic cell	139
classical monocyte	CD4-positive, alpha-beta memory T cell	216
classical monocyte	CD8-positive, alpha-beta memory T cell	261
classical monocyte	endothelial cell	285
classical monocyte	erythrocyte	76
classical monocyte	hematopoietic stem cell	102
classical monocyte	innate lymphoid cell	102
classical monocyte	intermediate monocyte	67
classical monocyte	macrophage	248
classical monocyte	mature NK T cell	223
classical monocyte	memory B cell	276
classical monocyte	naive B cell	87
classical monocyte	naive thymus-derived CD4-positive, alpha-beta T cell	190
classical monocyte	naive thymus-derived CD8-positive, alpha-beta T cell	124
classical monocyte	neutrophil	194
classical monocyte	plasma cell	302
classical monocyte	plasmacytoid dendritic cell	147
classical monocyte	platelet	97
classical monocyte	regulatory T cell	174
classical monocyte	type I NK T cell	199
endothelial cell	CD1c-positive myeloid dendritic cell	133
endothelial cell	CD4-positive, alpha-beta memory T cell	202
endothelial cell	CD8-positive, alpha-beta memory T cell	253
endothelial cell	classical monocyte	279
endothelial cell	erythrocyte	81
endothelial cell	hematopoietic stem cell	96
endothelial cell	innate lymphoid cell	95
endothelial cell	intermediate monocyte	62
endothelial cell	macrophage	244
endothelial cell	mature NK T cell	221
endothelial cell	memory B cell	271
endothelial cell	naive B cell	87
endothelial cell	naive thymus-derived CD4-positive, alpha-beta T cell	183
endothelial cell	naive thymus-derived CD8-positive, alpha-beta T cell	120
endothelial cell	neutrophil	191
endothelial cell	plasma cell	290
endothelial cell	plasmacytoid dendritic cell	142
endothelial cell	platelet	92
endothelial cell	regulatory T cell	163
endothelial cell	type I NK T cell	188
erythrocyte	CD1c-positive myeloid dendritic cell	40
erythrocyte	CD4-positive, alpha-beta memory T cell	56
erythrocyte	CD8-positive, alpha-beta memory T cell	77
erythrocyte	classical monocyte	76
erythrocyte	endothelial cell	72
erythrocyte	hematopoietic stem cell	26
erythrocyte	innate lymphoid cell	21
erythrocyte	intermediate monocyte	18
erythrocyte	macrophage	68
erythrocyte	mature NK T cell	60
erythrocyte	memory B cell	80
erythrocyte	naive B cell	28
erythrocyte	naive thymus-derived CD4-positive, alpha-beta T cell	52
erythrocyte	naive thymus-derived CD8-positive, alpha-beta T cell	33
erythrocyte	neutrophil	48
erythrocyte	plasma cell	84
erythrocyte	plasmacytoid dendritic cell	40
erythrocyte	platelet	26
erythrocyte	regulatory T cell	43
erythrocyte	type I NK T cell	63
hematopoietic stem cell	CD1c-positive myeloid dendritic cell	66
hematopoietic stem cell	CD4-positive, alpha-beta memory T cell	94
hematopoietic stem cell	CD8-positive, alpha-beta memory T cell	119
hematopoietic stem cell	classical monocyte	123
hematopoietic stem cell	endothelial cell	119
hematopoietic stem cell	erythrocyte	25
hematopoietic stem cell	innate lymphoid cell	41
hematopoietic stem cell	intermediate monocyte	29
hematopoietic stem cell	macrophage	107
hematopoietic stem cell	mature NK T cell	101
hematopoietic stem cell	memory B cell	120
hematopoietic stem cell	naive B cell	41
hematopoietic stem cell	naive thymus-derived CD4-positive, alpha-beta T cell	91
hematopoietic stem cell	naive thymus-derived CD8-positive, alpha-beta T cell	48
hematopoietic stem cell	neutrophil	77
hematopoietic stem cell	plasma cell	128
hematopoietic stem cell	plasmacytoid dendritic cell	63
hematopoietic stem cell	platelet	43
hematopoietic stem cell	regulatory T cell	81
hematopoietic stem cell	type I NK T cell	99
innate lymphoid cell	CD1c-positive myeloid dendritic cell	73
innate lymphoid cell	CD4-positive, alpha-beta memory T cell	109
innate lymphoid cell	CD8-positive, alpha-beta memory T cell	138
