source	target	count
CD1c-positive myeloid dendritic cell	CD4-positive, alpha-beta memory T cell	118
CD1c-positive myeloid dendritic cell	CD8-positive, alpha-beta memory T cell	140
CD1c-positive myeloid dendritic cell	classical monocyte	133
CD1c-positive myeloid dendritic cell	endothelial cell	135
CD1c-positive myeloid dendritic cell	erythrocyte	35
CD1c-positive myeloid dendritic cell	hematopoietic stem cell	49
CD1c-positive myeloid dendritic cell	innate lymphoid cell	49
CD1c-positive myeloid dendritic cell	intermediate monocyte	41
CD1c-positive myeloid dendritic cell	macrophage	126
CD1c-positive myeloid dendritic cell	mature NK T cell	120
CD1c-positive myeloid dendritic cell	memory B cell	140
CD1c-positive myeloid dendritic cell	naive B cell	50
CD1c-positive myeloid dendritic cell	naive thymus-derived CD4-positive, alpha-beta T cell	101
CD1c-positive myeloid dendritic cell	naive thymus-derived CD8-positive, alpha-beta T cell	66
CD1c-positive myeloid dendritic cell	neutrophil	85
CD1c-positive myeloid dendritic cell	plasma cell	145
CD1c-positive myeloid dendritic cell	plasmacytoid dendritic cell	84
CD1c-positive myeloid dendritic cell	platelet	53
CD1c-positive myeloid dendritic cell	regulatory T cell	84
CD1c-positive myeloid dendritic cell	type I NK T cell	115
CD4-positive, alpha-beta memory T cell	CD1c-positive myeloid dendritic cell	119
CD4-positive, alpha-beta memory T cell	CD8-positive, alpha-beta memory T cell	212
CD4-positive, alpha-beta memory T cell	classical monocyte	217
CD4-positive, alpha-beta memory T cell	endothelial cell	220
CD4-positive, alpha-beta memory T cell	erythrocyte	67
CD4-positive, alpha-beta memory T cell	hematopoietic stem cell	83
CD4-positive, alpha-beta memory T cell	innate lymphoid cell	92
CD4-positive, alpha-beta memory T cell	intermediate monocyte	53
CD4-positive, alpha-beta memory T cell	macrophage	189
CD4-positive, alpha-beta memory T cell	mature NK T cell	188
CD4-positive, alpha-beta memory T cell	memory B cell	219
CD4-positive, alpha-beta memory T cell	naive B cell	78
CD4-positive, alpha-beta memory T cell	naive thymus-derived CD4-positive, alpha-beta T cell	152
CD4-positive, alpha-beta memory T cell	naive thymus-derived CD8-positive, alpha-beta T cell	109
CD4-positive, alpha-beta memory T cell	neutrophil	134
CD4-positive, alpha-beta memory T cell	plasma cell	240
CD4-positive, alpha-beta memory T cell	plasmacytoid dendritic cell	116
CD4-positive, alpha-beta memory T cell	platelet	81
CD4-positive, alpha-beta memory T cell	regulatory T cell	134
CD4-positive, alpha-beta memory T cell	type I NK T cell	165
CD8-positive, alpha-beta memory T cell	CD1c-positive myeloid dendritic cell	132
CD8-positive, alpha-beta memory T cell	CD4-positive, alpha-beta memory T cell	209
CD8-positive, alpha-beta memory T cell	classical monocyte	256
CD8-positive, alpha-beta memory T cell	endothelial cell	260
CD8-positive, alpha-beta memory T cell	erythrocyte	79
CD8-positive, alpha-beta memory T cell	hematopoietic stem cell	96
CD8-positive, alpha-beta memory T cell	innate lymphoid cell	101
CD8-positive, alpha-beta memory T cell	intermediate monocyte	59
CD8-positive, alpha-beta memory T cell	macrophage	215
CD8-positive, alpha-beta memory T cell	mature NK T cell	214
CD8-positive, alpha-beta memory T cell	memory B cell	264
CD8-positive, alpha-beta memory T cell	naive B cell	85
CD8-positive, alpha-beta memory T cell	naive thymus-derived CD4-positive, alpha-beta T cell	179
CD8-positive, alpha-beta memory T cell	naive thymus-derived CD8-positive, alpha-beta T cell	120
CD8-positive, alpha-beta memory T cell	neutrophil	155
CD8-positive, alpha-beta memory T cell	plasma cell	289
CD8-positive, alpha-beta memory T cell	plasmacytoid dendritic cell	133
CD8-positive, alpha-beta memory T cell	platelet	95
CD8-positive, alpha-beta memory T cell	regulatory T cell	158
CD8-positive, alpha-beta memory T cell	type I NK T cell	189
classical monocyte	CD1c-positive myeloid dendritic cell	130
classical monocyte	CD4-positive, alpha-beta memory T cell	210
classical monocyte	CD8-positive, alpha-beta memory T cell	247
classical monocyte	endothelial cell	266
classical monocyte	erythrocyte	73
classical monocyte	hematopoietic stem cell	98
classical monocyte	innate lymphoid cell	94
classical monocyte	intermediate monocyte	58
classical monocyte	macrophage	218
classical monocyte	mature NK T cell	215
classical monocyte	memory B cell	267
classical monocyte	naive B cell	82
classical monocyte	naive thymus-derived CD4-positive, alpha-beta T cell	181
classical monocyte	naive thymus-derived CD8-positive, alpha-beta T cell	117
classical monocyte	neutrophil	153
classical monocyte	plasma cell	288
classical monocyte	plasmacytoid dendritic cell	131
classical monocyte	platelet	86
classical monocyte	regulatory T cell	156
classical monocyte	type I NK T cell	184
endothelial cell	CD1c-positive myeloid dendritic cell	130
endothelial cell	CD4-positive, alpha-beta memory T cell	207
endothelial cell	CD8-positive, alpha-beta memory T cell	251
endothelial cell	classical monocyte	261
endothelial cell	erythrocyte	81
endothelial cell	hematopoietic stem cell	96
endothelial cell	innate lymphoid cell	94
endothelial cell	intermediate monocyte	55
endothelial cell	macrophage	228
endothelial cell	mature NK T cell	221
endothelial cell	memory B cell	269
endothelial cell	naive B cell	85
endothelial cell	naive thymus-derived CD4-positive, alpha-beta T cell	183
endothelial cell	naive thymus-derived CD8-positive, alpha-beta T cell	120
endothelial cell	neutrophil	158
endothelial cell	plasma cell	288
endothelial cell	plasmacytoid dendritic cell	135
endothelial cell	platelet	89
endothelial cell	regulatory T cell	156
endothelial cell	type I NK T cell	186
erythrocyte	CD1c-positive myeloid dendritic cell	39
erythrocyte	CD4-positive, alpha-beta memory T cell	59
erythrocyte	CD8-positive, alpha-beta memory T cell	77
erythrocyte	classical monocyte	73
erythrocyte	endothelial cell	72
erythrocyte	hematopoietic stem cell	26
erythrocyte	innate lymphoid cell	21
erythrocyte	intermediate monocyte	18
erythrocyte	macrophage	66
erythrocyte	mature NK T cell	60
erythrocyte	memory B cell	78
erythrocyte	naive B cell	28
erythrocyte	naive thymus-derived CD4-positive, alpha-beta T cell	52
