source	target	count
B cell	CD4-positive, alpha-beta T cell	68
B cell	CD8-positive, alpha-beta T cell	80
B cell	enterocyte of epithelium of large intestine	145
B cell	fibroblast	105
B cell	gut endothelial cell	56
B cell	intestinal crypt stem cell of large intestine	81
B cell	intestinal enteroendocrine cell	56
B cell	intestinal tuft cell	51
B cell	large intestine goblet cell	118
B cell	monocyte	87
B cell	neutrophil	28
B cell	paneth cell of colon	76
B cell	plasma cell	6
B cell	transit amplifying cell of colon	74
CD4-positive, alpha-beta T cell	B cell	69
CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta T cell	130
CD4-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	263
CD4-positive, alpha-beta T cell	fibroblast	196
CD4-positive, alpha-beta T cell	gut endothelial cell	101
CD4-positive, alpha-beta T cell	intestinal crypt stem cell of large intestine	151
CD4-positive, alpha-beta T cell	intestinal enteroendocrine cell	95
CD4-positive, alpha-beta T cell	intestinal tuft cell	96
CD4-positive, alpha-beta T cell	large intestine goblet cell	220
CD4-positive, alpha-beta T cell	monocyte	161
CD4-positive, alpha-beta T cell	neutrophil	44
CD4-positive, alpha-beta T cell	paneth cell of colon	151
CD4-positive, alpha-beta T cell	plasma cell	12
CD4-positive, alpha-beta T cell	transit amplifying cell of colon	137
CD8-positive, alpha-beta T cell	B cell	68
CD8-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell	112
CD8-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	262
CD8-positive, alpha-beta T cell	fibroblast	201
CD8-positive, alpha-beta T cell	gut endothelial cell	106
CD8-positive, alpha-beta T cell	intestinal crypt stem cell of large intestine	149
CD8-positive, alpha-beta T cell	intestinal enteroendocrine cell	91
CD8-positive, alpha-beta T cell	intestinal tuft cell	94
CD8-positive, alpha-beta T cell	large intestine goblet cell	219
CD8-positive, alpha-beta T cell	monocyte	161
CD8-positive, alpha-beta T cell	neutrophil	42
CD8-positive, alpha-beta T cell	paneth cell of colon	149
CD8-positive, alpha-beta T cell	plasma cell	9
CD8-positive, alpha-beta T cell	transit amplifying cell of colon	135
enterocyte of epithelium of large intestine	B cell	116
enterocyte of epithelium of large intestine	CD4-positive, alpha-beta T cell	213
enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	244
enterocyte of epithelium of large intestine	fibroblast	520
enterocyte of epithelium of large intestine	gut endothelial cell	239
enterocyte of epithelium of large intestine	intestinal crypt stem cell of large intestine	350
enterocyte of epithelium of large intestine	intestinal enteroendocrine cell	234
enterocyte of epithelium of large intestine	intestinal tuft cell	219
enterocyte of epithelium of large intestine	large intestine goblet cell	577
enterocyte of epithelium of large intestine	monocyte	391
enterocyte of epithelium of large intestine	neutrophil	78
enterocyte of epithelium of large intestine	paneth cell of colon	345
enterocyte of epithelium of large intestine	plasma cell	20
enterocyte of epithelium of large intestine	transit amplifying cell of colon	295
fibroblast	B cell	104
fibroblast	CD4-positive, alpha-beta T cell	178
fibroblast	CD8-positive, alpha-beta T cell	212
fibroblast	enterocyte of epithelium of large intestine	530
fibroblast	gut endothelial cell	198
fibroblast	intestinal crypt stem cell of large intestine	293
fibroblast	intestinal enteroendocrine cell	198
fibroblast	intestinal tuft cell	189
fibroblast	large intestine goblet cell	465
fibroblast	monocyte	328
fibroblast	neutrophil	70
fibroblast	paneth cell of colon	279
fibroblast	plasma cell	19
fibroblast	transit amplifying cell of colon	252
gut endothelial cell	B cell	52
gut endothelial cell	CD4-positive, alpha-beta T cell	92
gut endothelial cell	CD8-positive, alpha-beta T cell	111
gut endothelial cell	enterocyte of epithelium of large intestine	235
gut endothelial cell	fibroblast	187
gut endothelial cell	intestinal crypt stem cell of large intestine	133
gut endothelial cell	intestinal enteroendocrine cell	90
gut endothelial cell	intestinal tuft cell	89
gut endothelial cell	large intestine goblet cell	205
gut endothelial cell	monocyte	151
gut endothelial cell	neutrophil	35
gut endothelial cell	paneth cell of colon	136
gut endothelial cell	plasma cell	7
gut endothelial cell	transit amplifying cell of colon	123
intestinal crypt stem cell of large intestine	B cell	64
intestinal crypt stem cell of large intestine	CD4-positive, alpha-beta T cell	125
intestinal crypt stem cell of large intestine	CD8-positive, alpha-beta T cell	137
intestinal crypt stem cell of large intestine	enterocyte of epithelium of large intestine	353
intestinal crypt stem cell of large intestine	fibroblast	291
intestinal crypt stem cell of large intestine	gut endothelial cell	136
intestinal crypt stem cell of large intestine	intestinal enteroendocrine cell	130
intestinal crypt stem cell of large intestine	intestinal tuft cell	132
