source	target	count
B cell	CD4-positive, alpha-beta T cell	87
B cell	CD8-positive, alpha-beta T cell	93
B cell	enterocyte of epithelium of large intestine	154
B cell	fibroblast	115
B cell	gut endothelial cell	57
B cell	intestinal crypt stem cell of large intestine	87
B cell	intestinal enteroendocrine cell	60
B cell	intestinal tuft cell	55
B cell	large intestine goblet cell	121
B cell	mast cell	33
B cell	monocyte	94
B cell	neutrophil	35
B cell	paneth cell of colon	71
B cell	plasma cell	35
B cell	transit amplifying cell of colon	68
CD4-positive, alpha-beta T cell	B cell	92
CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta T cell	159
CD4-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	294
CD4-positive, alpha-beta T cell	fibroblast	222
CD4-positive, alpha-beta T cell	gut endothelial cell	118
CD4-positive, alpha-beta T cell	intestinal crypt stem cell of large intestine	164
CD4-positive, alpha-beta T cell	intestinal enteroendocrine cell	103
CD4-positive, alpha-beta T cell	intestinal tuft cell	109
CD4-positive, alpha-beta T cell	large intestine goblet cell	242
CD4-positive, alpha-beta T cell	mast cell	51
CD4-positive, alpha-beta T cell	monocyte	184
CD4-positive, alpha-beta T cell	neutrophil	54
CD4-positive, alpha-beta T cell	paneth cell of colon	142
CD4-positive, alpha-beta T cell	plasma cell	61
CD4-positive, alpha-beta T cell	transit amplifying cell of colon	135
CD8-positive, alpha-beta T cell	B cell	86
CD8-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell	143
CD8-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	260
CD8-positive, alpha-beta T cell	fibroblast	199
CD8-positive, alpha-beta T cell	gut endothelial cell	109
CD8-positive, alpha-beta T cell	intestinal crypt stem cell of large intestine	149
CD8-positive, alpha-beta T cell	intestinal enteroendocrine cell	97
CD8-positive, alpha-beta T cell	intestinal tuft cell	98
CD8-positive, alpha-beta T cell	large intestine goblet cell	214
CD8-positive, alpha-beta T cell	mast cell	44
CD8-positive, alpha-beta T cell	monocyte	162
CD8-positive, alpha-beta T cell	neutrophil	47
CD8-positive, alpha-beta T cell	paneth cell of colon	127
CD8-positive, alpha-beta T cell	plasma cell	55
CD8-positive, alpha-beta T cell	transit amplifying cell of colon	123
enterocyte of epithelium of large intestine	B cell	140
enterocyte of epithelium of large intestine	CD4-positive, alpha-beta T cell	269
enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	265
enterocyte of epithelium of large intestine	fibroblast	465
enterocyte of epithelium of large intestine	gut endothelial cell	222
enterocyte of epithelium of large intestine	intestinal crypt stem cell of large intestine	323
enterocyte of epithelium of large intestine	intestinal enteroendocrine cell	206
enterocyte of epithelium of large intestine	intestinal tuft cell	209
enterocyte of epithelium of large intestine	large intestine goblet cell	509
enterocyte of epithelium of large intestine	mast cell	85
enterocyte of epithelium of large intestine	monocyte	361
enterocyte of epithelium of large intestine	neutrophil	81
enterocyte of epithelium of large intestine	paneth cell of colon	268
enterocyte of epithelium of large intestine	plasma cell	100
enterocyte of epithelium of large intestine	transit amplifying cell of colon	251
fibroblast	B cell	116
fibroblast	CD4-positive, alpha-beta T cell	225
fibroblast	CD8-positive, alpha-beta T cell	229
fibroblast	enterocyte of epithelium of large intestine	504
