source	target	count
B cell	CD4-positive, alpha-beta T cell	72
B cell	CD8-positive, alpha-beta T cell	81
B cell	enterocyte of epithelium of large intestine	155
B cell	fibroblast	110
B cell	gut endothelial cell	62
B cell	intestinal crypt stem cell of large intestine	83
B cell	intestinal enteroendocrine cell	54
B cell	intestinal tuft cell	49
B cell	large intestine goblet cell	125
B cell	mast cell	15
B cell	monocyte	92
B cell	neutrophil	35
B cell	paneth cell of colon	69
B cell	plasma cell	32
B cell	transit amplifying cell of colon	72
CD4-positive, alpha-beta T cell	B cell	83
CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta T cell	140
CD4-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	281
CD4-positive, alpha-beta T cell	fibroblast	202
CD4-positive, alpha-beta T cell	gut endothelial cell	121
CD4-positive, alpha-beta T cell	intestinal crypt stem cell of large intestine	156
CD4-positive, alpha-beta T cell	intestinal enteroendocrine cell	103
CD4-positive, alpha-beta T cell	intestinal tuft cell	100
CD4-positive, alpha-beta T cell	large intestine goblet cell	225
CD4-positive, alpha-beta T cell	mast cell	22
CD4-positive, alpha-beta T cell	monocyte	174
CD4-positive, alpha-beta T cell	neutrophil	61
CD4-positive, alpha-beta T cell	paneth cell of colon	141
CD4-positive, alpha-beta T cell	plasma cell	54
CD4-positive, alpha-beta T cell	transit amplifying cell of colon	136
CD8-positive, alpha-beta T cell	B cell	79
CD8-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell	121
CD8-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	258
CD8-positive, alpha-beta T cell	fibroblast	190
CD8-positive, alpha-beta T cell	gut endothelial cell	110
CD8-positive, alpha-beta T cell	intestinal crypt stem cell of large intestine	149
CD8-positive, alpha-beta T cell	intestinal enteroendocrine cell	103
CD8-positive, alpha-beta T cell	intestinal tuft cell	94
CD8-positive, alpha-beta T cell	large intestine goblet cell	210
CD8-positive, alpha-beta T cell	mast cell	23
CD8-positive, alpha-beta T cell	monocyte	158
CD8-positive, alpha-beta T cell	neutrophil	58
CD8-positive, alpha-beta T cell	paneth cell of colon	130
CD8-positive, alpha-beta T cell	plasma cell	50
