column	ligand	receptor	value	count	source	target	tissue	region
B Cells|Best4+ Enterocytes	APLP2	PIGR	0.095	2	B Cells	Best4+ Enterocytes	small_intestine	HBM233.GTZN.466_reg001
B Cells|Best4+ Enterocytes	PPIA	BSG	0.023	2	B Cells	Best4+ Enterocytes	small_intestine	HBM233.GTZN.466_reg001
B Cells|CD8	NECTIN2	NECTIN3	0.118	14	B Cells	CD8	small_intestine	HBM233.GTZN.466_reg001
B Cells|CD8	APP	CD74	0.034	14	B Cells	CD8	small_intestine	HBM233.GTZN.466_reg001
B Cells|CD8	APP	SORL1	0.033	14	B Cells	CD8	small_intestine	HBM233.GTZN.466_reg001
B Cells|CD8	APP	TNFRSF21	0.028	14	B Cells	CD8	small_intestine	HBM233.GTZN.466_reg001
B Cells|CD8	APLP2	PIGR	0.801	14	B Cells	CD8	small_intestine	HBM233.GTZN.466_reg001
B Cells|CD8	APOA1	ABCA1	0.194	14	B Cells	CD8	small_intestine	HBM233.GTZN.466_reg001
B Cells|CD8	LRPAP1	SORT1	0.02	14	B Cells	CD8	small_intestine	HBM233.GTZN.466_reg001
B Cells|CD8	CCL25	ACKR4	0.017	14	B Cells	CD8	small_intestine	HBM233.GTZN.466_reg001
B Cells|CD8	CCL25	CCR9	0.12	14	B Cells	CD8	small_intestine	HBM233.GTZN.466_reg001
B Cells|CD8	LGALS3	MERTK	0.107	14	B Cells	CD8	small_intestine	HBM233.GTZN.466_reg001
B Cells|CD8	GAS6	MERTK	0.104	14	B Cells	CD8	small_intestine	HBM233.GTZN.466_reg001
B Cells|CD8	SST	SSTR1	0.019	14	B Cells	CD8	small_intestine	HBM233.GTZN.466_reg001
B Cells|CD8	ALCAM	CD6	0.052	14	B Cells	CD8	small_intestine	HBM233.GTZN.466_reg001
B Cells|CD8	PPIA	BSG	0.033	14	B Cells	CD8	small_intestine	HBM233.GTZN.466_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	NECTIN2	NECTIN3	0.068	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM233.GTZN.466_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	APP	CD74	0.037	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM233.GTZN.466_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	APP	SORL1	0.08	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM233.GTZN.466_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	APLP2	PIGR	0.534	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM233.GTZN.466_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	APOA1	ABCA1	0.24	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM233.GTZN.466_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	LRPAP1	SORT1	0.026	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM233.GTZN.466_reg001
