source	target	count
B cell	CD4-positive, alpha-beta T cell	73
B cell	CD8-positive, alpha-beta T cell	78
B cell	enterocyte of epithelium of large intestine	103
B cell	fibroblast	84
B cell	gut endothelial cell	47
B cell	intestinal crypt stem cell of large intestine	44
B cell	intestinal enteroendocrine cell	8
B cell	intestinal tuft cell	29
B cell	large intestine goblet cell	64
B cell	monocyte	44
B cell	neutrophil	14
B cell	paneth cell of colon	43
B cell	plasma cell	22
B cell	transit amplifying cell of colon	31
CD4-positive, alpha-beta T cell	B cell	86
CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta T cell	178
CD4-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	286
CD4-positive, alpha-beta T cell	fibroblast	243
CD4-positive, alpha-beta T cell	gut endothelial cell	135
CD4-positive, alpha-beta T cell	intestinal crypt stem cell of large intestine	119
CD4-positive, alpha-beta T cell	intestinal enteroendocrine cell	16
CD4-positive, alpha-beta T cell	intestinal tuft cell	62
CD4-positive, alpha-beta T cell	large intestine goblet cell	176
CD4-positive, alpha-beta T cell	monocyte	135
CD4-positive, alpha-beta T cell	neutrophil	25
CD4-positive, alpha-beta T cell	paneth cell of colon	116
CD4-positive, alpha-beta T cell	plasma cell	47
CD4-positive, alpha-beta T cell	transit amplifying cell of colon	88
CD8-positive, alpha-beta T cell	B cell	79
CD8-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell	152
CD8-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	247
CD8-positive, alpha-beta T cell	fibroblast	207
CD8-positive, alpha-beta T cell	gut endothelial cell	123
CD8-positive, alpha-beta T cell	intestinal crypt stem cell of large intestine	101
CD8-positive, alpha-beta T cell	intestinal enteroendocrine cell	14
CD8-positive, alpha-beta T cell	intestinal tuft cell	53
CD8-positive, alpha-beta T cell	large intestine goblet cell	151
CD8-positive, alpha-beta T cell	monocyte	112
CD8-positive, alpha-beta T cell	neutrophil	26
CD8-positive, alpha-beta T cell	paneth cell of colon	101
CD8-positive, alpha-beta T cell	plasma cell	41
CD8-positive, alpha-beta T cell	transit amplifying cell of colon	75
enterocyte of epithelium of large intestine	B cell	102
enterocyte of epithelium of large intestine	CD4-positive, alpha-beta T cell	234
enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	235
enterocyte of epithelium of large intestine	fibroblast	377
enterocyte of epithelium of large intestine	gut endothelial cell	200
enterocyte of epithelium of large intestine	intestinal crypt stem cell of large intestine	159
enterocyte of epithelium of large intestine	intestinal enteroendocrine cell	15
enterocyte of epithelium of large intestine	intestinal tuft cell	88
enterocyte of epithelium of large intestine	large intestine goblet cell	252
enterocyte of epithelium of large intestine	monocyte	217
enterocyte of epithelium of large intestine	neutrophil	30
enterocyte of epithelium of large intestine	paneth cell of colon	160
enterocyte of epithelium of large intestine	plasma cell	55
enterocyte of epithelium of large intestine	transit amplifying cell of colon	124
fibroblast	B cell	103
fibroblast	CD4-positive, alpha-beta T cell	241
fibroblast	CD8-positive, alpha-beta T cell	239
fibroblast	enterocyte of epithelium of large intestine	426
fibroblast	gut endothelial cell	200
fibroblast	intestinal crypt stem cell of large intestine	173
fibroblast	intestinal enteroendocrine cell	25
fibroblast	intestinal tuft cell	100
fibroblast	large intestine goblet cell	259
fibroblast	monocyte	219
fibroblast	neutrophil	34
fibroblast	paneth cell of colon	167
fibroblast	plasma cell	53
fibroblast	transit amplifying cell of colon	135
gut endothelial cell	B cell	49
gut endothelial cell	CD4-positive, alpha-beta T cell	115
