source	target	count
B cell	CD141-positive myeloid dendritic cell	127
B cell	CD1c-positive myeloid dendritic cell	143
B cell	T cell	255
B cell	classical monocyte	122
B cell	effector CD4-positive, alpha-beta T cell	256
B cell	effector CD8-positive, alpha-beta T cell	266
B cell	endothelial cell	259
B cell	erythrocyte	24
B cell	hematopoietic stem cell	79
B cell	innate lymphoid cell	199
B cell	intermediate monocyte	136
B cell	macrophage	250
B cell	mast cell	46
B cell	mature NK T cell	153
B cell	mature conventional dendritic cell	112
B cell	neutrophil	63
B cell	non-classical monocyte	76
B cell	plasma cell	135
B cell	regulatory T cell	191
B cell	stromal cell	209
B cell	type I NK T cell	234
CD141-positive myeloid dendritic cell	B cell	165
CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	105
CD141-positive myeloid dendritic cell	T cell	182
CD141-positive myeloid dendritic cell	classical monocyte	93
CD141-positive myeloid dendritic cell	effector CD4-positive, alpha-beta T cell	181
CD141-positive myeloid dendritic cell	effector CD8-positive, alpha-beta T cell	186
CD141-positive myeloid dendritic cell	endothelial cell	167
CD141-positive myeloid dendritic cell	erythrocyte	23
CD141-positive myeloid dendritic cell	hematopoietic stem cell	51
CD141-positive myeloid dendritic cell	innate lymphoid cell	147
CD141-positive myeloid dendritic cell	intermediate monocyte	100
CD141-positive myeloid dendritic cell	macrophage	174
CD141-positive myeloid dendritic cell	mast cell	30
CD141-positive myeloid dendritic cell	mature NK T cell	110
CD141-positive myeloid dendritic cell	mature conventional dendritic cell	84
CD141-positive myeloid dendritic cell	neutrophil	48
CD141-positive myeloid dendritic cell	non-classical monocyte	58
CD141-positive myeloid dendritic cell	plasma cell	87
CD141-positive myeloid dendritic cell	regulatory T cell	138
CD141-positive myeloid dendritic cell	stromal cell	123
CD141-positive myeloid dendritic cell	type I NK T cell	172
CD1c-positive myeloid dendritic cell	B cell	134
CD1c-positive myeloid dendritic cell	CD141-positive myeloid dendritic cell	71
CD1c-positive myeloid dendritic cell	T cell	146
CD1c-positive myeloid dendritic cell	classical monocyte	82
CD1c-positive myeloid dendritic cell	effector CD4-positive, alpha-beta T cell	145
CD1c-positive myeloid dendritic cell	effector CD8-positive, alpha-beta T cell	154
CD1c-positive myeloid dendritic cell	endothelial cell	127
CD1c-positive myeloid dendritic cell	erythrocyte	16
CD1c-positive myeloid dendritic cell	hematopoietic stem cell	39
CD1c-positive myeloid dendritic cell	innate lymphoid cell	119
CD1c-positive myeloid dendritic cell	intermediate monocyte	82
CD1c-positive myeloid dendritic cell	macrophage	140
CD1c-positive myeloid dendritic cell	mast cell	30
CD1c-positive myeloid dendritic cell	mature NK T cell	89
CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	66
CD1c-positive myeloid dendritic cell	neutrophil	46
CD1c-positive myeloid dendritic cell	non-classical monocyte	51
CD1c-positive myeloid dendritic cell	plasma cell	80
CD1c-positive myeloid dendritic cell	regulatory T cell	115
CD1c-positive myeloid dendritic cell	stromal cell	89
CD1c-positive myeloid dendritic cell	type I NK T cell	144
T cell	B cell	256
T cell	CD141-positive myeloid dendritic cell	144
T cell	CD1c-positive myeloid dendritic cell	153
T cell	classical monocyte	136
T cell	effector CD4-positive, alpha-beta T cell	269
T cell	effector CD8-positive, alpha-beta T cell	272
T cell	endothelial cell	272
T cell	erythrocyte	29
T cell	hematopoietic stem cell	81
T cell	innate lymphoid cell	213
T cell	intermediate monocyte	143
T cell	macrophage	265
T cell	mast cell	52
T cell	mature NK T cell	165
T cell	mature conventional dendritic cell	125
T cell	neutrophil	74
T cell	non-classical monocyte	88
T cell	plasma cell	147
T cell	regulatory T cell	205
T cell	stromal cell	212
T cell	type I NK T cell	246
classical monocyte	B cell	122
classical monocyte	CD141-positive myeloid dendritic cell	68
classical monocyte	CD1c-positive myeloid dendritic cell	87
classical monocyte	T cell	134
classical monocyte	effector CD4-positive, alpha-beta T cell	132
classical monocyte	effector CD8-positive, alpha-beta T cell	135
classical monocyte	endothelial cell	122
classical monocyte	erythrocyte	16
classical monocyte	hematopoietic stem cell	43
classical monocyte	innate lymphoid cell	105
classical monocyte	intermediate monocyte	84
classical monocyte	macrophage	129
classical monocyte	mast cell	28
classical monocyte	mature NK T cell	78
classical monocyte	mature conventional dendritic cell	58
classical monocyte	neutrophil	44
classical monocyte	non-classical monocyte	50
classical monocyte	plasma cell	72
classical monocyte	regulatory T cell	103
classical monocyte	stromal cell	73
classical monocyte	type I NK T cell	133
