column	ligand	receptor	value	count	source	target	tissue	region
B Cells|Best4+ Enterocytes	APLP2	PIGR	0.018	3	B Cells	Best4+ Enterocytes	small_intestine	HBM644.QKZS.857_reg001
B Cells|Best4+ Enterocytes	SEMA4D	PLXNB2	0.002	3	B Cells	Best4+ Enterocytes	small_intestine	HBM644.QKZS.857_reg001
B Cells|Best4+ Enterocytes	PPIA	BSG	0.011	3	B Cells	Best4+ Enterocytes	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD4	ALCAM	CD6	0.008	1	B Cells	CD4	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	NECTIN2	NECTIN3	0.191	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	APP	CD74	0.016	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	APP	SORL1	0.062	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	APP	TNFRSF21	0.038	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	APLP2	PIGR	1.219	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	APOA1	ABCA1	0.119	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	LRPAP1	SORT1	0.031	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	CCL25	ACKR4	0.007	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	CCL25	CCR9	0.198	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	LGALS3	MERTK	0.114	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	GAS6	MERTK	0.111	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	SEMA4D	PLXNB2	0.003	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	SEMA4D	CD72	0.028	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	SEMA4D	PLXNB1	0.002	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	SEMA4D	PTPRC	0.718	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	SST	SSTR1	0.003	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
B Cells|CD8	TAC3	TACR1	0.008	23	B Cells	CD8	small_intestine	HBM644.QKZS.857_reg001
