source	target	count
B Cells	Best4+ Enterocytes	1
B Cells	CD8	8
B Cells	Crypt Fibroblasts 1 WNT2B+	12
B Cells	Crypt Fibroblasts 2	2
B Cells	Crypt Fibroblasts 3 RSPO3+	1
B Cells	CyclingTA 1	3
B Cells	D Cells	3
B Cells	Endothelial-CD36+ Microvascular	6
B Cells	Endothelial-Venules	1
B Cells	Enterochromaffin	7
B Cells	Enterocytes	10
B Cells	Enteroendocrine	3
B Cells	EnteroendocrineUn	5
B Cells	EnteroendocrineUn 1	7
B Cells	Epithelial	3
B Cells	Glia	1
B Cells	Goblet	2
B Cells	I Cells	8
B Cells	ICC	2
B Cells	Immature Enterocytes	11
B Cells	Immature Goblet	6
B Cells	K Cells	3
B Cells	Lymphatic Endothelial Cells	3
B Cells	Mo Cells	11
B Cells	Mono_Macrophages	12
B Cells	Myofibroblasts/SM 1	9
B Cells	Myofibroblasts/SM 2	9
B Cells	Myofibroblasts/SM 3	4
B Cells	Myofibroblasts/SM DES High	4
B Cells	NEUROG3high	4
B Cells	NK	1
B Cells	Neurons	5
B Cells	Pericytes	7
B Cells	Plasma	5
B Cells	S Cells	4
B Cells	Secretory Specialized MUC6+	2
B Cells	Stem	1
B Cells	TA1	7
B Cells	TA2	4
B Cells	Villus Fibroblasts WNT5B+	8
Best4+ Enterocytes	B Cells	3
Best4+ Enterocytes	CD8	10
Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	14
Best4+ Enterocytes	Crypt Fibroblasts 2	3
Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	1
Best4+ Enterocytes	CyclingTA 1	3
Best4+ Enterocytes	D Cells	9
Best4+ Enterocytes	Endothelial-CD36+ Microvascular	10
Best4+ Enterocytes	Endothelial-Venules	4
Best4+ Enterocytes	Enterochromaffin	12
Best4+ Enterocytes	Enterocytes	12
Best4+ Enterocytes	Enteroendocrine	4
Best4+ Enterocytes	EnteroendocrineUn	10
Best4+ Enterocytes	EnteroendocrineUn 1	5
Best4+ Enterocytes	Epithelial	5
Best4+ Enterocytes	Glia	3
Best4+ Enterocytes	Goblet	2
Best4+ Enterocytes	I Cells	11
Best4+ Enterocytes	ICC	3
