column	ligand	receptor	value	count	source	target	tissue	region
B Cells|Best4+ Enterocytes	APLP2	PIGR	0.15	1	B Cells	Best4+ Enterocytes	small_intestine	HBM777.TLQL.487_reg002
B Cells|CD8	NECTIN2	NECTIN3	0.003	8	B Cells	CD8	small_intestine	HBM777.TLQL.487_reg002
B Cells|CD8	APP	TNFRSF21	0.002	8	B Cells	CD8	small_intestine	HBM777.TLQL.487_reg002
B Cells|CD8	APLP2	PIGR	0.232	8	B Cells	CD8	small_intestine	HBM777.TLQL.487_reg002
B Cells|CD8	APOA1	ABCA1	0.263	8	B Cells	CD8	small_intestine	HBM777.TLQL.487_reg002
B Cells|CD8	LGALS3	MERTK	0.002	8	B Cells	CD8	small_intestine	HBM777.TLQL.487_reg002
B Cells|CD8	GAS6	MERTK	0.002	8	B Cells	CD8	small_intestine	HBM777.TLQL.487_reg002
B Cells|CD8	SEMA4D	PTPRC	0.217	8	B Cells	CD8	small_intestine	HBM777.TLQL.487_reg002
B Cells|CD8	PTPRC	MRC1	0.002	8	B Cells	CD8	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 1 WNT2B+	NECTIN2	NECTIN3	0.014	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 1 WNT2B+	APP	CD74	0.002	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 1 WNT2B+	APP	SORL1	0.007	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 1 WNT2B+	APP	TNFRSF21	0.01	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 1 WNT2B+	APLP2	PIGR	0.473	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 1 WNT2B+	APOA1	ABCA1	0.351	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 1 WNT2B+	LGALS3	MERTK	0.007	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 1 WNT2B+	GAS6	MERTK	0.007	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 1 WNT2B+	GAS6	AXL	0.01	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 1 WNT2B+	SEMA4D	PLXNB2	0.009	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 1 WNT2B+	SEMA4D	PTPRC	0.008	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 1 WNT2B+	PPIA	BSG	0.009	12	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 2	APLP2	PIGR	0.138	2	B Cells	Crypt Fibroblasts 2	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 2	PPIA	BSG	0.011	2	B Cells	Crypt Fibroblasts 2	small_intestine	HBM777.TLQL.487_reg002
B Cells|Crypt Fibroblasts 3 RSPO3+	APLP2	PIGR	0.003	1	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM777.TLQL.487_reg002
B Cells|CyclingTA 1	NECTIN2	NECTIN3	0.003	3	B Cells	CyclingTA 1	small_intestine	HBM777.TLQL.487_reg002
B Cells|CyclingTA 1	APP	CD74	0.004	3	B Cells	CyclingTA 1	small_intestine	HBM777.TLQL.487_reg002
B Cells|CyclingTA 1	APLP2	PIGR	0.01	3	B Cells	CyclingTA 1	small_intestine	HBM777.TLQL.487_reg002
B Cells|D Cells	NECTIN2	NECTIN3	0.352	3	B Cells	D Cells	small_intestine	HBM777.TLQL.487_reg002
B Cells|D Cells	APP	CD74	0.201	3	B Cells	D Cells	small_intestine	HBM777.TLQL.487_reg002
B Cells|D Cells	APLP2	PIGR	1.701	3	B Cells	D Cells	small_intestine	HBM777.TLQL.487_reg002
B Cells|Endothelial-CD36+ Microvascular	APP	CD74	0.036	6	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM777.TLQL.487_reg002
B Cells|Endothelial-CD36+ Microvascular	APP	SORL1	0.004	6	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM777.TLQL.487_reg002
B Cells|Endothelial-CD36+ Microvascular	APLP2	PIGR	0.072	6	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM777.TLQL.487_reg002
B Cells|Endothelial-CD36+ Microvascular	GAS6	TYRO3	0.002	6	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM777.TLQL.487_reg002
B Cells|Endothelial-CD36+ Microvascular	SEMA4D	PLXNB1	0.012	6	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM777.TLQL.487_reg002
B Cells|Endothelial-CD36+ Microvascular	PTPRC	MRC1	0.005	6	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM777.TLQL.487_reg002
B Cells|Endothelial-Venules	APLP2	PIGR	0.04	1	B Cells	Endothelial-Venules	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterochromaffin	NECTIN2	NECTIN3	0.598	7	B Cells	Enterochromaffin	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterochromaffin	APP	CD74	0.022	7	B Cells	Enterochromaffin	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterochromaffin	APP	SORL1	0.097	7	B Cells	Enterochromaffin	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterochromaffin	APLP2	PIGR	1.246	7	B Cells	Enterochromaffin	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterochromaffin	APOA1	ABCA1	0.304	7	B Cells	Enterochromaffin	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterochromaffin	GAS6	TYRO3	0.022	7	B Cells	Enterochromaffin	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterochromaffin	PPIA	BSG	0.012	7	B Cells	Enterochromaffin	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterocytes	NECTIN2	NECTIN3	0.002	10	B Cells	Enterocytes	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterocytes	APP	CD74	0.002	10	B Cells	Enterocytes	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterocytes	APP	PLXNA4	0.001	10	B Cells	Enterocytes	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterocytes	APLP2	PLXNA4	0.001	10	B Cells	Enterocytes	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterocytes	APP	SORL1	0.005	10	B Cells	Enterocytes	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterocytes	APLP2	PIGR	0.076	10	B Cells	Enterocytes	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterocytes	LGALS3	MERTK	0.001	10	B Cells	Enterocytes	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterocytes	GAS6	MERTK	0.001	10	B Cells	Enterocytes	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterocytes	PPIA	BSG	0.002	10	B Cells	Enterocytes	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enterocytes	PTPRC	MRC1	0.011	10	B Cells	Enterocytes	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enteroendocrine	APLP2	PIGR	0.025	3	B Cells	Enteroendocrine	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enteroendocrine	SEMA4D	PLXNB2	0.015	3	B Cells	Enteroendocrine	small_intestine	HBM777.TLQL.487_reg002
B Cells|Enteroendocrine	PPIA	BSG	0.009	3	B Cells	Enteroendocrine	small_intestine	HBM777.TLQL.487_reg002
B Cells|EnteroendocrineUn	NECTIN2	NECTIN3	0.137	5	B Cells	EnteroendocrineUn	small_intestine	HBM777.TLQL.487_reg002
B Cells|EnteroendocrineUn	APP	SORL1	0.087	5	B Cells	EnteroendocrineUn	small_intestine	HBM777.TLQL.487_reg002
B Cells|EnteroendocrineUn	APP	TNFRSF21	0.136	5	B Cells	EnteroendocrineUn	small_intestine	HBM777.TLQL.487_reg002
B Cells|EnteroendocrineUn	APLP2	PIGR	0.097	5	B Cells	EnteroendocrineUn	small_intestine	HBM777.TLQL.487_reg002
B Cells|EnteroendocrineUn	APOA1	ABCA1	0.329	5	B Cells	EnteroendocrineUn	small_intestine	HBM777.TLQL.487_reg002
B Cells|EnteroendocrineUn 1	NECTIN2	NECTIN3	0.138	7	B Cells	EnteroendocrineUn 1	small_intestine	HBM777.TLQL.487_reg002
B Cells|EnteroendocrineUn 1	APLP2	PIGR	1.092	7	B Cells	EnteroendocrineUn 1	small_intestine	HBM777.TLQL.487_reg002
B Cells|EnteroendocrineUn 1	LGALS3	MERTK	0.137	7	B Cells	EnteroendocrineUn 1	small_intestine	HBM777.TLQL.487_reg002
B Cells|EnteroendocrineUn 1	GAS6	MERTK	0.137	7	B Cells	EnteroendocrineUn 1	small_intestine	HBM777.TLQL.487_reg002
B Cells|EnteroendocrineUn 1	SEMA4D	PLXNB2	0.143	7	B Cells	EnteroendocrineUn 1	small_intestine	HBM777.TLQL.487_reg002
