source	target	count
B cell	CD4-positive helper T cell	177
B cell	CD8-positive, alpha-beta cytotoxic T cell	154
B cell	DN1 thymic pro-T cell	129
B cell	DN3 thymocyte	130
B cell	DN4 thymocyte	104
B cell	T follicular helper cell	114
B cell	capillary endothelial cell	158
B cell	endothelial cell of artery	207
B cell	endothelial cell of lymphatic vessel	203
B cell	erythrocyte	54
B cell	fibroblast	306
B cell	innate lymphoid cell	118
B cell	macrophage	197
B cell	mature NK T cell	96
B cell	medullary thymic epithelial cell	223
B cell	monocyte	126
B cell	myeloid dendritic cell	35
B cell	naive regulatory T cell	144
B cell	plasma cell	156
B cell	vascular associated smooth muscle cell	289
B cell	vein endothelial cell	220
CD4-positive helper T cell	B cell	196
CD4-positive helper T cell	CD8-positive, alpha-beta cytotoxic T cell	146
CD4-positive helper T cell	DN1 thymic pro-T cell	133
CD4-positive helper T cell	DN3 thymocyte	134
CD4-positive helper T cell	DN4 thymocyte	108
CD4-positive helper T cell	T follicular helper cell	117
CD4-positive helper T cell	capillary endothelial cell	157
CD4-positive helper T cell	endothelial cell of artery	198
CD4-positive helper T cell	endothelial cell of lymphatic vessel	187
CD4-positive helper T cell	erythrocyte	50
CD4-positive helper T cell	fibroblast	287
CD4-positive helper T cell	innate lymphoid cell	120
CD4-positive helper T cell	macrophage	183
CD4-positive helper T cell	mature NK T cell	93
CD4-positive helper T cell	medullary thymic epithelial cell	208
CD4-positive helper T cell	monocyte	127
CD4-positive helper T cell	myeloid dendritic cell	40
CD4-positive helper T cell	naive regulatory T cell	144
CD4-positive helper T cell	plasma cell	150
CD4-positive helper T cell	vascular associated smooth muscle cell	275
CD4-positive helper T cell	vein endothelial cell	213
CD8-positive, alpha-beta cytotoxic T cell	B cell	166
CD8-positive, alpha-beta cytotoxic T cell	CD4-positive helper T cell	154
CD8-positive, alpha-beta cytotoxic T cell	DN1 thymic pro-T cell	118
CD8-positive, alpha-beta cytotoxic T cell	DN3 thymocyte	118
CD8-positive, alpha-beta cytotoxic T cell	DN4 thymocyte	96
CD8-positive, alpha-beta cytotoxic T cell	T follicular helper cell	104
CD8-positive, alpha-beta cytotoxic T cell	capillary endothelial cell	121
CD8-positive, alpha-beta cytotoxic T cell	endothelial cell of artery	164
CD8-positive, alpha-beta cytotoxic T cell	endothelial cell of lymphatic vessel	152
CD8-positive, alpha-beta cytotoxic T cell	erythrocyte	43
CD8-positive, alpha-beta cytotoxic T cell	fibroblast	238
CD8-positive, alpha-beta cytotoxic T cell	innate lymphoid cell	104
CD8-positive, alpha-beta cytotoxic T cell	macrophage	162
CD8-positive, alpha-beta cytotoxic T cell	mature NK T cell	87
CD8-positive, alpha-beta cytotoxic T cell	medullary thymic epithelial cell	176
CD8-positive, alpha-beta cytotoxic T cell	monocyte	113
CD8-positive, alpha-beta cytotoxic T cell	myeloid dendritic cell	37
CD8-positive, alpha-beta cytotoxic T cell	naive regulatory T cell	128
CD8-positive, alpha-beta cytotoxic T cell	plasma cell	126
CD8-positive, alpha-beta cytotoxic T cell	vascular associated smooth muscle cell	222
CD8-positive, alpha-beta cytotoxic T cell	vein endothelial cell	173
DN1 thymic pro-T cell	B cell	135
DN1 thymic pro-T cell	CD4-positive helper T cell	119
DN1 thymic pro-T cell	CD8-positive, alpha-beta cytotoxic T cell	109
DN1 thymic pro-T cell	DN3 thymocyte	91
DN1 thymic pro-T cell	DN4 thymocyte	74
DN1 thymic pro-T cell	T follicular helper cell	80
DN1 thymic pro-T cell	capillary endothelial cell	93
DN1 thymic pro-T cell	endothelial cell of artery	124
DN1 thymic pro-T cell	endothelial cell of lymphatic vessel	124
DN1 thymic pro-T cell	erythrocyte	34
DN1 thymic pro-T cell	fibroblast	177
DN1 thymic pro-T cell	innate lymphoid cell	83
DN1 thymic pro-T cell	macrophage	122
DN1 thymic pro-T cell	mature NK T cell	73
DN1 thymic pro-T cell	medullary thymic epithelial cell	128
DN1 thymic pro-T cell	monocyte	87
DN1 thymic pro-T cell	myeloid dendritic cell	31
DN1 thymic pro-T cell	naive regulatory T cell	98
DN1 thymic pro-T cell	plasma cell	106
DN1 thymic pro-T cell	vascular associated smooth muscle cell	167
DN1 thymic pro-T cell	vein endothelial cell	133
DN3 thymocyte	B cell	138
DN3 thymocyte	CD4-positive helper T cell	122
DN3 thymocyte	CD8-positive, alpha-beta cytotoxic T cell	104
DN3 thymocyte	DN1 thymic pro-T cell	94
DN3 thymocyte	DN4 thymocyte	78
DN3 thymocyte	T follicular helper cell	80
DN3 thymocyte	capillary endothelial cell	107
DN3 thymocyte	endothelial cell of artery	131
DN3 thymocyte	endothelial cell of lymphatic vessel	127
DN3 thymocyte	erythrocyte	38
DN3 thymocyte	fibroblast	172
DN3 thymocyte	innate lymphoid cell	84
