column	ligand	receptor	value	count	source	target	tissue	region
B Cells|Crypt Fibroblasts 1 WNT2B+	APOA1	ABCA1	0.038	1	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM236.WBFT.443_reg001
B Cells|Endothelial-Venules	APOA1	ABCA1	0.028	1	B Cells	Endothelial-Venules	small_intestine	HBM236.WBFT.443_reg001
B Cells|Enterochromaffin	APOA1	ABCA1	0.109	1	B Cells	Enterochromaffin	small_intestine	HBM236.WBFT.443_reg001
B Cells|Immature Enterocytes	APOA1	ABCA1	0.017	1	B Cells	Immature Enterocytes	small_intestine	HBM236.WBFT.443_reg001
B Cells|Lymphatic Endothelial Cells	APOA1	ABCA1	0.025	1	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM236.WBFT.443_reg001
B Cells|Mono_Macrophages	APOA1	ABCA1	0.795	1	B Cells	Mono_Macrophages	small_intestine	HBM236.WBFT.443_reg001
B Cells|Myofibroblasts/SM 1	APOA1	ABCA1	0.023	1	B Cells	Myofibroblasts/SM 1	small_intestine	HBM236.WBFT.443_reg001
B Cells|Myofibroblasts/SM DES High	APOA1	ABCA1	0.022	1	B Cells	Myofibroblasts/SM DES High	small_intestine	HBM236.WBFT.443_reg001
B Cells|Villus Fibroblasts WNT5B+	APOA1	ABCA1	0.107	1	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM236.WBFT.443_reg001
Best4+ Enterocytes|CD4	ALCAM	CD6	0.191	1	Best4+ Enterocytes	CD4	small_intestine	HBM236.WBFT.443_reg001
Best4+ Enterocytes|CD8	NECTIN1	NECTIN3	0.027	6	Best4+ Enterocytes	CD8	small_intestine	HBM236.WBFT.443_reg001
Best4+ Enterocytes|CD8	DSC2	DSG2	0.004	6	Best4+ Enterocytes	CD8	small_intestine	HBM236.WBFT.443_reg001
Best4+ Enterocytes|CD8	APP	SORL1	0.179	6	Best4+ Enterocytes	CD8	small_intestine	HBM236.WBFT.443_reg001
Best4+ Enterocytes|CD8	IL1RAP	PTPRF	0.135	6	Best4+ Enterocytes	CD8	small_intestine	HBM236.WBFT.443_reg001
Best4+ Enterocytes|CD8	TAX1BP3	ADGRB2	0.025	6	Best4+ Enterocytes	CD8	small_intestine	HBM236.WBFT.443_reg001
Best4+ Enterocytes|CD8	ALCAM	CD6	0.225	6	Best4+ Enterocytes	CD8	small_intestine	HBM236.WBFT.443_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	NECTIN1	NECTIN3	0.123	10	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM236.WBFT.443_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	DSC2	DSG2	0.141	10	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM236.WBFT.443_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	APP	CD74	0.296	10	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM236.WBFT.443_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	APP	SORL1	0.176	10	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM236.WBFT.443_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	APP	TNFRSF21	0.19	10	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM236.WBFT.443_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	APOA1	ABCA1	0.573	10	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM236.WBFT.443_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	LGALS3	MERTK	0.615	10	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM236.WBFT.443_reg001
